id,translatedSet,src,tgt
8698,Test User 401 | Turtle Story PE L4 | Hindi -> English,कछुआ,Tortoise.
8184,Test User 1101 | A Helping Hand PE L4 | Hindi -> English,तुम समझ ही गई होगी कि वह क्या जानना चाहते होंगे,You must have understood what they would like to know .
8183,Test User 1101 | A Helping Hand PE L4 | Hindi -> English,उन्होंने मेरा बस्ता छीन लिया और वापस नहीं दे रहे थे,They snatched my bag and were not giving back .
8182,Test User 1101 | A Helping Hand PE L4 | Hindi -> English,बाद में उन्होंने उसे सड़क किनारे झाड़ियों में फेंक दिया,Later they threw him into the bushes on the roadside  .
8181,Test User 1101 | A Helping Hand PE L4 | Hindi -> English,उसे लाने के लिए मुझे घिसटते हुए ढलान पर जाना पड़ा,I dragged down the slope to get it .
8180,Test User 1101 | A Helping Hand PE L4 | Hindi -> English,मेरी कमीज़ फट गई और माँ ने मुझे डाँटा,My shirt was torn and mother scolded me .
8179,Test User 1101 | A Helping Hand PE L4 | Hindi -> English,यह सब तुम्हारी ही वजह से हुआ,It happened all because of you .
8178,Test User 1101 | A Helping Hand PE L4 | Hindi -> English,"मैं हैलो , मैं सबसे कहता हूँ कि वे जो कुछ भी जानना चाहते हैं ख़ुद तुमसे ही पूछ लें","Hello, I tell everyone that whatever they want to know, they should themselves ask you ."
8177,Test User 1101 | A Helping Hand PE L4 | Hindi -> English,मुझसे पूछने का क्या मतलब,What does it mean to ask me ?
8176,Test User 1101 | A Helping Hand PE L4 | Hindi -> English,मुझे कैसे पता हो सकता है कि तुम्हारे पास वह चीज क्यों है और वह कैसे काम करती है,How can I know why you have that thing and how it works .
8175,Test User 1101 | A Helping Hand PE L4 | Hindi -> English,सच कहूँ तो ख़ुद मैं भी यह बात जानना चाहता हूँ और मेरे मन में भी वही सवाल हैं जो लोग तुम्हारे बारे में मुझसे पूछते हैं,"To be honest , I myself want to know this and I too have the same question in my mind which people ask me about you ."
8174,Test User 1101 | A Helping Hand PE L4 | Hindi -> English,"हाँ , मैंने पहले दिन ही , जब तुम कक्षा में आई थीं , गौर किया था कि तुम एक ही हाथ से सारे काम करती हो और तुम्हारा बायाँ हाथ कभी हिलता भी नहीं","Yes , I noticed on the very first day when you had come to the class, that you do all the work with one hand only , and your left hand never moves ."
8173,Test User 1101 | A Helping Hand PE L4 | Hindi -> English,पहले - पहल मुझे समझ में नहीं आया कि इसकी वजह क्या है,At first I did not understand what is its reason..
8172,Test User 1101 | A Helping Hand PE L4 | Hindi -> English,"फिर , जब मैं और नजदीक आया , तब देखा कि कुछ है जो ठीक सा नहीं है","Then , when i came closer, I saw that there is something that ' s not okay. ."
8171,Test User 1101 | A Helping Hand PE L4 | Hindi -> English,"वह अजीब लग रहा था , जैसे तुम्हारे हाथ पर प्लास्टिक की परत चढ़ी हो","It looked strange , as if you had a plastic coating on your hand ."
8170,Test User 1101 | A Helping Hand PE L4 | Hindi -> English,मैं समझा कि यह किसी किस्म का खिलौना हाथ होगा,I understood that it would be some kind of toy hand .
8169,Test User 1101 | A Helping Hand PE L4 | Hindi -> English,मुझे बात समझने में कुछ समय लगा,It took me some time to understand.
