id,translatedSet,src,tgt
10852,Test User | Jungle Brew MT L4 | Hindi -> English,गाँव के लोग अक्सर बावली घाटी की बातें करते,The people of the village often used to talk about the Bavli valley.
10851,Test User | Jungle Brew MT L4 | Hindi -> English,"वहाँ गया कोई नहीं था , सबने उसके बारे में सुना ही सुना था","Nobody had been there, everyone had just  heard about it."
10850,Test User | Jungle Brew MT L4 | Hindi -> English,लोगों की बातों से लगता था कि बावली घाटी कोई कमाल की जगह है,From people's stories it seemed like Bavli valley was an amazing place.
10849,Test User | Jungle Brew MT L4 | Hindi -> English,"बुलबुली सोचती कि अगर मैं कभी बावली घाटी गई तो लौट कर सबको वहाँ के बारे में बताऊँगी , फिर वह लोगों के लिए अनजानी जगह नहीं रह जायेगी","Bulbuli used to think that if she ever went to Bavli valley, she will come back and tell everyone about it, then it will no longer be an unknown place for the people."
10848,Test User | Jungle Brew MT L4 | Hindi -> English,एक दिन नींद से जागते ही बुलबुली को तोताराम की याद आई,"One day, as soon as she woke up, she remembered Totaram."
10847,Test User | Jungle Brew MT L4 | Hindi -> English,"मुर्गियों को दाना डालते , उनके अण्डे जमा करते , गायों को चारा देते , उन्हें दुहते , वह तोताराम की सीटी का ही इन्तज़ार करती रही","While feeding the hen, collecting their eggs, feeding the cows, milking them, she kept on waiting for Totaram's whistle."
10846,Test User | Jungle Brew MT L4 | Hindi -> English,आखिर पाठशाला का समय हो गया और वह पाठशाला चली गई,"In the end, it was time to go to school and she went to school."
10845,Test User | Jungle Brew MT L4 | Hindi -> English,उसकी पाठशाला बरगद के एक घने पेड़ की नीचे लगती थी,Her school was under a lush Banyan tree.
10844,Test User | Jungle Brew MT L4 | Hindi -> English,जब कभी बारिश होती तो पाठशाला में छुट्टी हो जाती,"Whenever it rained,  there was a holiday in school."
10843,Test User | Jungle Brew MT L4 | Hindi -> English,उस दिन बुलबुली का मन पढ़ने में नहीं लग रहा था,"That day, Bulbuli's mind wasn't in studies."
10842,Test User | Jungle Brew MT L4 | Hindi -> English,उसकी आँखें तोताराम को ढूँढ रही थीं जो रोज़ ही उससे मिलने आता था,"Her eyes kept on searching for Totaram, who used to come to meet her everyday."
10841,Test User | Jungle Brew MT L4 | Hindi -> English,आज तोताराम कहाँ है,"""Where is Totaram today?"""
